Eligibility Year,Eligibility Month,Economic Region,Aid Category,Dual Eligible,Managed Care vs. Fee For Service,Plan Name,Plan Type,Gender,Age Group,Race,Number of Recipients
2013,4,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,1
2013,4,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,2
2013,4,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,2
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,ASIAN,1
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,2
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,1
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,12
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,23
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,26
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,17
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,3
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,4
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,4
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,9
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,11
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,1
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,2
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,1
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,3
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,6
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,5
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,2
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,5
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,4
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,6
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,8
2013,4,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,3
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,ASIAN,100
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,2368
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,3038
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,NATIVE AMERICAN,5
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,952
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,195
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,123
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,2140
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,3122
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,NATIVE AMERICAN,4
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,583
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,320
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,441
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,4901
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,10906
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,NATIVE AMERICAN,9
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,1165
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,1115
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,1164
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,1217
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,3539
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,NATIVE AMERICAN,46
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,649
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,319
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,ASIAN,165
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,4356
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,6062
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,NATIVE AMERICAN,6
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,1917
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,347
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,142
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,1883
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,2514
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,NATIVE AMERICAN,7
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,673
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,382
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,298
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,3318
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,4855
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,NATIVE AMERICAN,12
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,977
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,1023
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,978
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,421
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,1613
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,NATIVE AMERICAN,22
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,353
2013,4,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,201
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,2
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,4
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,2
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,51
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,52
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,7
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,10
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,6
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,49
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,116
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,12
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,17
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,69
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,153
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,546
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,57
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,49
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,3
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,6
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,1
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,3
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,28
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,50
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,11
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,10
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,8
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,31
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,69
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,16
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,12
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,88
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,84
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,272
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,NATIVE AMERICAN,1
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,47
2013,4,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,35
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,ASIAN,15748
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,29655
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,56389
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,NATIVE AMERICAN,174
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,41400
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,9949
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,15665
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,23428
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,36189
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,NATIVE AMERICAN,108
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,27810
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,7369
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,9319
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,8450
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,18214
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,NATIVE AMERICAN,66
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,10819
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,2581
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,218
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,49
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,185
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,48
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,21
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,ASIAN,16990
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,28241
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,54490
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,NATIVE AMERICAN,195
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,42222
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,10139
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,9834
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,9189
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,13123
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,NATIVE AMERICAN,56
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,14712
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,5349
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,7784
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,5903
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,9749
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,NATIVE AMERICAN,45
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,7258
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,2357
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,232
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,34
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,117
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,NATIVE AMERICAN,1
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,63
2013,4,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,23
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,3
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,1
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,2
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,29
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,41
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,5
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,9
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,3
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,37
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,81
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,8
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,13
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,31
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,18
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,46
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,12
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,8
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,1
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,2
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,2
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,13
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,26
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,13
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,4
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,5
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,32
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,53
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,13
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,9
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,39
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,12
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,32
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,9
2013,4,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,8
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,ASIAN,6
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,133
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,145
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,NATIVE AMERICAN,1
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,69
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,87
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,9
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,190
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,103
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,NATIVE AMERICAN,5
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,55
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,197
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,29
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,334
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,234
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,NATIVE AMERICAN,7
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,59
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,453
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,112
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,122
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,235
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,NATIVE AMERICAN,8
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,33
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,56
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,ASIAN,13
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,251
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,241
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,NATIVE AMERICAN,7
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,141
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,199
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,6
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,152
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,99
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,NATIVE AMERICAN,3
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,52
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,188
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,14
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,251
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,121
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,NATIVE AMERICAN,4
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,51
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,400
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,80
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,39
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,87
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,NATIVE AMERICAN,3
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,19
2013,5,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,19
2013,5,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,1
2013,5,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,4
2013,5,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,2
2013,5,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,2
2013,5,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,5
2013,5,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,4
2013,5,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,1
2013,5,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,9
2013,5,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,12
